0,1,2,3,4,5,6,7,8,9,10
22/12/2023,"Dec 22, 2023",SYS,Systems Limited,432,435,420,422.34,0,"282,998",428.55
21/12/2023,"Dec 21, 2023",SYS,Systems Limited,432.15,433.75,424,428.55,0,"241,159",431.1
20/12/2023,"Dec 20, 2023",SYS,Systems Limited,432,434.88,422.01,431.1,0,"368,707",430.53
19/12/2023,"Dec 19, 2023",SYS,Systems Limited,446.01,449.95,429.1,430.53,0,"531,256",447.6
18/12/2023,"Dec 18, 2023",SYS,Systems Limited,452.99,457.02,446.62,447.6,0,"227,111",452.29
15/12/2023,"Dec 15, 2023",SYS,Systems Limited,456.99,456.99,448,452.29,0,"242,038",452.98
14/12/2023,"Dec 14, 2023",SYS,Systems Limited,453,463,440.01,452.98,0,"403,796",453.43
13/12/2023,"Dec 13, 2023",SYS,Systems Limited,464.99,465,451,453.43,0,"267,678",462.37
12/12/2023,"Dec 12, 2023",SYS,Systems Limited,465.66,468.3,461.97,462.37,0,"216,120",464.49
11/12/2023,"Dec 11, 2023",SYS,Systems Limited,465,469.38,457,464.49,0,"397,346",462.92
08/12/2023,"Dec 08, 2023",SYS,Systems Limited,468.01,470,461.5,462.92,0,"789,675",467.11
07/12/2023,"Dec 07, 2023",SYS,Systems Limited,476.01,480,463,467.11,0,"517,881",472.27
06/12/2023,"Dec 06, 2023",SYS,Systems Limited,462.01,477.7,462.01,472.27,0,"1,020,314",459.81
05/12/2023,"Dec 05, 2023",SYS,Systems Limited,466.03,467.01,455.5,459.81,0,"448,395",464.91
04/12/2023,"Dec 04, 2023",SYS,Systems Limited,464.32,474,462.4,464.91,0,"356,764",464.31
01/12/2023,"Dec 01, 2023",SYS,Systems Limited,459,466.98,459,464.31,0,"244,963",460.72
30/11/2023,"Nov 30, 2023",SYS,Systems Limited,458,463,453.91,460.72,0,"235,335",457.29
29/11/2023,"Nov 29, 2023",SYS,Systems Limited,458.8,463.5,451.02,457.29,0,"578,406",455.78
28/11/2023,"Nov 28, 2023",SYS,Systems Limited,462.75,468,450.5,455.78,0,"454,057",462.56
27/11/2023,"Nov 27, 2023",SYS,Systems Limited,474.8,474.8,460,462.56,0,"380,200",468.89
24/11/2023,"Nov 24, 2023",SYS,Systems Limited,465,482,465,468.89,0,"1,028,170",461.12
23/11/2023,"Nov 23, 2023",SYS,Systems Limited,443,464.7,443,461.12,0,"1,409,937",440.3
22/11/2023,"Nov 22, 2023",SYS,Systems Limited,438.5,442.2,437.2,440.3,0,"334,282",439.49
21/11/2023,"Nov 21, 2023",SYS,Systems Limited,440,445,438.03,439.49,0,"565,852",437.97
20/11/2023,"Nov 20, 2023",SYS,Systems Limited,445,445,437.21,437.97,0,"271,103",443.34
17/11/2023,"Nov 17, 2023",SYS,Systems Limited,440,449.99,440,443.34,0,"478,955",438.33
16/11/2023,"Nov 16, 2023",SYS,Systems Limited,437,441,434.6,438.33,0,"393,858",435.27
15/11/2023,"Nov 15, 2023",SYS,Systems Limited,438.49,441.99,433,435.27,0,"561,410",435.38
14/11/2023,"Nov 14, 2023",SYS,Systems Limited,425.93,438.7,425,435.38,0,"1,071,785",425.22
13/11/2023,"Nov 13, 2023",SYS,Systems Limited,425,428.4,423,425.22,0,"549,467",422.98
10/11/2023,"Nov 10, 2023",SYS,Systems Limited,421.3,430.25,420,422.98,0,"638,750",421.29
08/11/2023,"Nov 08, 2023",SYS,Systems Limited,417.17,424.75,417.17,421.29,0,"495,857",420.17
07/11/2023,"Nov 07, 2023",SYS,Systems Limited,417.16,425,417.16,420.17,0,"703,290",418.25
06/11/2023,"Nov 06, 2023",SYS,Systems Limited,423,424,417.8,418.25,0,"1,138,332",420.73
03/11/2023,"Nov 03, 2023",SYS,Systems Limited,422,422,417,420.73,0,"432,522",417.36
02/11/2023,"Nov 02, 2023",SYS,Systems Limited,420.97,424.95,416,417.36,0,"346,658",419.45
01/11/2023,"Nov 01, 2023",SYS,Systems Limited,418,423,415,419.45,0,"322,176",415.01
31/10/2023,"Oct 31, 2023",SYS,Systems Limited,413.5,419.45,410.02,415.01,0,"357,346",410.39
30/10/2023,"Oct 30, 2023",SYS,Systems Limited,410.05,414.49,409.32,410.39,0,"353,639",413.9
27/10/2023,"Oct 27, 2023",SYS,Systems Limited,425.96,432,409.22,413.9,0,"899,215",432.07
26/10/2023,"Oct 26, 2023",SYS,Systems Limited,434.57,436,428,432.07,0,"1,084,532",431.57
25/10/2023,"Oct 25, 2023",SYS,Systems Limited,414,434.89,410.5,431.57,0,"1,715,238",414.09
24/10/2023,"Oct 24, 2023",SYS,Systems Limited,417.95,417.95,411.51,414.09,0,"151,364",415.49
23/10/2023,"Oct 23, 2023",SYS,Systems Limited,419.98,422,415,415.49,0,"190,079",418.19
20/10/2023,"Oct 20, 2023",SYS,Systems Limited,417,424,413.82,418.19,0,"544,969",415.91
19/10/2023,"Oct 19, 2023",SYS,Systems Limited,412.5,417.5,412,415.91,0,"378,684",411.7
18/10/2023,"Oct 18, 2023",SYS,Systems Limited,409.51,417.5,408.4,411.7,0,"455,288",409.29
17/10/2023,"Oct 17, 2023",SYS,Systems Limited,412.5,414.87,407,409.29,0,"550,269",412.76
16/10/2023,"Oct 16, 2023",SYS,Systems Limited,410.01,414.87,405,412.76,0,"715,217",409.44
13/10/2023,"Oct 13, 2023",SYS,Systems Limited,411,414.5,407.8,409.44,0,"698,323",408.17
12/10/2023,"Oct 12, 2023",SYS,Systems Limited,407.85,410,404.51,408.17,0,"683,208",405.16
11/10/2023,"Oct 11, 2023",SYS,Systems Limited,407.26,415.8,402.5,405.16,0,"837,964",404.27
10/10/2023,"Oct 10, 2023",SYS,Systems Limited,406.02,408.6,403.5,404.27,0,"174,246",405.17
09/10/2023,"Oct 09, 2023",SYS,Systems Limited,406.38,408.49,402,405.17,0,"99,388",406.38
06/10/2023,"Oct 06, 2023",SYS,Systems Limited,405.8,409.99,403,406.38,0,"384,101",402.14
05/10/2023,"Oct 05, 2023",SYS,Systems Limited,405,406.95,401.2,402.14,0,"139,138",402.38
04/10/2023,"Oct 04, 2023",SYS,Systems Limited,409,409,401.6,402.38,0,"219,308",406.31
03/10/2023,"Oct 03, 2023",SYS,Systems Limited,410,413.27,405.02,406.31,0,"185,222",408.43
02/10/2023,"Oct 02, 2023",SYS,Systems Limited,395.98,409.8,395.98,408.43,0,"618,214",393.83
28/09/2023,"Sep 28, 2023",SYS,Systems Limited,409,415,390.2,393.83,0,"877,913",411.15
27/09/2023,"Sep 27, 2023",SYS,Systems Limited,419,419.01,410.01,411.15,0,"239,688",418.89
26/09/2023,"Sep 26, 2023",SYS,Systems Limited,425.95,425.95,417.5,418.89,0,"270,404",422.89
25/09/2023,"Sep 25, 2023",SYS,Systems Limited,425.2,430,421,422.89,0,"140,818",426.69
22/09/2023,"Sep 22, 2023",SYS,Systems Limited,430.48,432.9,425.5,426.69,0,"78,703",429.34
21/09/2023,"Sep 21, 2023",SYS,Systems Limited,430.2,431,427.75,429.34,0,"66,774",429.86
20/09/2023,"Sep 20, 2023",SYS,Systems Limited,435.95,435.95,429,429.86,0,"43,723",433.75
19/09/2023,"Sep 19, 2023",SYS,Systems Limited,435.23,436.89,432,433.75,0,"90,266",435.25
18/09/2023,"Sep 18, 2023",SYS,Systems Limited,430.99,436.75,430.11,435.25,0,"100,095",432.28
15/09/2023,"Sep 15, 2023",SYS,Systems Limited,434.99,435.5,429,432.28,0,"260,489",430.11
14/09/2023,"Sep 14, 2023",SYS,Systems Limited,430.01,431.24,429,430.11,0,"48,486",429.02
13/09/2023,"Sep 13, 2023",SYS,Systems Limited,430.44,431.94,428.26,429.02,0,"69,390",429.03
12/09/2023,"Sep 12, 2023",SYS,Systems Limited,434,435.8,428,429.03,0,"47,819",432.39
11/09/2023,"Sep 11, 2023",SYS,Systems Limited,436.5,439,431,432.39,0,"134,437",434.28
08/09/2023,"Sep 08, 2023",SYS,Systems Limited,428,437,428,434.28,0,"95,467",428.44
07/09/2023,"Sep 07, 2023",SYS,Systems Limited,431,433.98,427.5,428.44,0,"65,035",431.69
06/09/2023,"Sep 06, 2023",SYS,Systems Limited,431,432.5,427.01,431.69,0,"50,771",428.95
05/09/2023,"Sep 05, 2023",SYS,Systems Limited,431.99,437.8,428,428.95,0,"74,136",431.3
04/09/2023,"Sep 04, 2023",SYS,Systems Limited,430,432.45,421.22,431.3,0,"126,612",429.76
01/09/2023,"Sep 01, 2023",SYS,Systems Limited,430,430.1,426,429.76,0,"111,895",429.42
31/08/2023,"Aug 31, 2023",SYS,Systems Limited,428,431.97,422.1,429.42,0,"295,717",426.97
30/08/2023,"Aug 30, 2023",SYS,Systems Limited,429,439.5,423.8,426.97,0,"315,307",430.89
29/08/2023,"Aug 29, 2023",SYS,Systems Limited,440,448,430.43,430.89,0,"1,665,723",465.33
28/08/2023,"Aug 28, 2023",SYS,Systems Limited,465.1,472.5,464.1,465.33,0,"138,534",467.28
25/08/2023,"Aug 25, 2023",SYS,Systems Limited,464.15,470,462,467.28,0,"158,541",467.19
24/08/2023,"Aug 24, 2023",SYS,Systems Limited,460.1,475,459.56,467.19,0,"402,591",459.55
23/08/2023,"Aug 23, 2023",SYS,Systems Limited,464.02,466.98,455,459.55,0,"221,869",463.39
22/08/2023,"Aug 22, 2023",SYS,Systems Limited,465,467,461,463.39,0,"88,998",464.45
21/08/2023,"Aug 21, 2023",SYS,Systems Limited,465,467.5,458,464.45,0,"311,171",464.7
18/08/2023,"Aug 18, 2023",SYS,Systems Limited,471,476.55,460.5,464.7,0,"410,510",466.04
17/08/2023,"Aug 17, 2023",SYS,Systems Limited,450.5,475,448.15,466.04,0,"920,006",450.07
16/08/2023,"Aug 16, 2023",SYS,Systems Limited,447,453.98,445.5,450.07,0,"568,355",446.33
15/08/2023,"Aug 15, 2023",SYS,Systems Limited,428,455,426.5,446.33,0,"507,246",425.6
11/08/2023,"Aug 11, 2023",SYS,Systems Limited,429,431.5,421.1,425.6,0,"170,867",424.83
10/08/2023,"Aug 10, 2023",SYS,Systems Limited,434,434.9,423,424.83,0,"107,908",431.46
09/08/2023,"Aug 09, 2023",SYS,Systems Limited,431.05,435,428,431.46,0,"148,768",431.58
08/08/2023,"Aug 08, 2023",SYS,Systems Limited,439.52,443,430,431.58,0,"81,783",441.75
07/08/2023,"Aug 07, 2023",SYS,Systems Limited,442.51,446,439,441.75,0,"154,228",444.25
04/08/2023,"Aug 04, 2023",SYS,Systems Limited,450,450,443,444.25,0,"84,465",449.23
03/08/2023,"Aug 03, 2023",SYS,Systems Limited,454,455.75,445.16,449.23,0,"290,291",453.09
02/08/2023,"Aug 02, 2023",SYS,Systems Limited,446.51,454.98,446.51,453.09,0,"321,800",446.92
01/08/2023,"Aug 01, 2023",SYS,Systems Limited,448,449.9,445.02,446.92,0,"200,721",444.42
31/07/2023,"Jul 31, 2023",SYS,Systems Limited,438,445.6,438,444.42,0,"284,852",437.52
27/07/2023,"Jul 27, 2023",SYS,Systems Limited,440,445.99,435.16,437.52,0,"242,934",442.98
26/07/2023,"Jul 26, 2023",SYS,Systems Limited,443,449.9,442,442.98,0,"212,845",441.22
25/07/2023,"Jul 25, 2023",SYS,Systems Limited,441,447.5,438,441.22,0,"287,375",438.1
24/07/2023,"Jul 24, 2023",SYS,Systems Limited,440.16,445.97,436,438.1,0,"149,266",439.72
21/07/2023,"Jul 21, 2023",SYS,Systems Limited,436.6,446.5,434.1,439.72,0,"376,929",432.86
20/07/2023,"Jul 20, 2023",SYS,Systems Limited,426.1,434.99,426.1,432.86,0,"180,936",428.71
19/07/2023,"Jul 19, 2023",SYS,Systems Limited,430.55,438.25,426.05,428.71,0,"376,754",430.52
18/07/2023,"Jul 18, 2023",SYS,Systems Limited,432.98,435.5,426,430.52,0,"245,942",432.79
17/07/2023,"Jul 17, 2023",SYS,Systems Limited,440,440,429.96,432.79,0,"452,189",442.1
14/07/2023,"Jul 14, 2023",SYS,Systems Limited,442.24,448.9,441,442.1,0,"81,274",445.38
13/07/2023,"Jul 13, 2023",SYS,Systems Limited,465,465,444,445.38,0,"416,242",457.2
12/07/2023,"Jul 12, 2023",SYS,Systems Limited,456.5,459.5,454,457.2,0,"272,012",456.52
11/07/2023,"Jul 11, 2023",SYS,Systems Limited,458.05,461.48,453,456.52,0,"338,683",457.17
10/07/2023,"Jul 10, 2023",SYS,Systems Limited,459,461,455.02,457.17,0,"222,608",457.69
07/07/2023,"Jul 07, 2023",SYS,Systems Limited,449.01,462,449.01,457.69,0,"807,792",453.73
06/07/2023,"Jul 06, 2023",SYS,Systems Limited,456,459.01,448.25,453.73,0,"363,797",456.13
05/07/2023,"Jul 05, 2023",SYS,Systems Limited,443,458.25,442.1,456.13,0,"1,163,315",443.97
04/07/2023,"Jul 04, 2023",SYS,Systems Limited,436.12,447.75,425.5,443.97,0,"1,478,311",433.28
03/07/2023,"Jul 03, 2023",SYS,Systems Limited,432.98,433.58,416,433.28,0,"673,695",403.33
27/06/2023,"Jun 27, 2023",SYS,Systems Limited,408,408.5,402,403.33,0,"199,153",407.89
26/06/2023,"Jun 26, 2023",SYS,Systems Limited,398.11,410.3,398.11,407.89,0,"206,355",397.41
23/06/2023,"Jun 23, 2023",SYS,Systems Limited,401,402,396.15,397.41,0,"111,809",400.55
22/06/2023,"Jun 22, 2023",SYS,Systems Limited,398,405.9,398,400.55,0,"258,404",397.68
21/06/2023,"Jun 21, 2023",SYS,Systems Limited,404,404.5,395,397.68,0,"154,424",402.43
20/06/2023,"Jun 20, 2023",SYS,Systems Limited,399.01,403.5,397,402.43,0,"133,793",398.93
19/06/2023,"Jun 19, 2023",SYS,Systems Limited,412,412.3,395,398.93,0,"333,232",412.4
16/06/2023,"Jun 16, 2023",SYS,Systems Limited,409,417.48,407.25,412.4,0,"386,436",407.8
15/06/2023,"Jun 15, 2023",SYS,Systems Limited,409.5,410.1,401.9,407.8,0,"239,484",406.96
14/06/2023,"Jun 14, 2023",SYS,Systems Limited,412,413.9,406.01,406.96,0,"102,328",410.52
13/06/2023,"Jun 13, 2023",SYS,Systems Limited,417,421.9,409.52,410.52,0,"201,578",418.76
12/06/2023,"Jun 12, 2023",SYS,Systems Limited,415.01,423.05,414,418.76,0,"350,596",415.48
09/06/2023,"Jun 09, 2023",SYS,Systems Limited,408.99,418.9,407.5,415.48,0,"323,664",407.45
08/06/2023,"Jun 08, 2023",SYS,Systems Limited,415.5,416,406.99,407.45,0,"334,779",414.54
07/06/2023,"Jun 07, 2023",SYS,Systems Limited,407.5,419.25,407,414.54,0,"743,896",404.53
06/06/2023,"Jun 06, 2023",SYS,Systems Limited,407.9,410.5,404,404.53,0,"390,498",406.53
05/06/2023,"Jun 05, 2023",SYS,Systems Limited,409,409,404.1,406.53,0,"173,131",406.92
02/06/2023,"Jun 02, 2023",SYS,Systems Limited,407,411.25,403.01,406.92,0,"433,832",407.04
01/06/2023,"Jun 01, 2023",SYS,Systems Limited,403,409.49,403,407.04,0,"447,927",402.96
31/05/2023,"May 31, 2023",SYS,Systems Limited,414.99,415.01,400,402.96,0,"876,979",414.36
30/05/2023,"May 30, 2023",SYS,Systems Limited,406,416.33,403.6,414.36,0,"800,932",405.77
29/05/2023,"May 29, 2023",SYS,Systems Limited,389,409.12,389,405.77,0,"751,047",393.06
26/05/2023,"May 26, 2023",SYS,Systems Limited,405,405,388.5,393.06,0,"651,807",399.42
25/05/2023,"May 25, 2023",SYS,Systems Limited,402.9,410,392.51,399.42,0,"428,235",400.4
24/05/2023,"May 24, 2023",SYS,Systems Limited,405.1,406.9,399.01,400.4,0,"295,363",402.77
23/05/2023,"May 23, 2023",SYS,Systems Limited,398,408,398,402.77,0,"504,078",400.98
22/05/2023,"May 22, 2023",SYS,Systems Limited,406,406,397,400.98,0,"376,817",405.72
19/05/2023,"May 19, 2023",SYS,Systems Limited,408,411.5,402,405.72,0,"392,783",407.18
18/05/2023,"May 18, 2023",SYS,Systems Limited,420,421.4,401.56,407.18,0,"306,236",417.97
17/05/2023,"May 17, 2023",SYS,Systems Limited,426.9,426.9,417.1,417.97,0,"149,691",423.06
16/05/2023,"May 16, 2023",SYS,Systems Limited,427,428.8,422,423.06,0,"181,031",424.04
15/05/2023,"May 15, 2023",SYS,Systems Limited,421.1,425,418.1,424.04,0,"177,059",419.99
12/05/2023,"May 12, 2023",SYS,Systems Limited,425,428.8,423,424.99,0,"379,375",422.5
11/05/2023,"May 11, 2023",SYS,Systems Limited,424.47,428,420.06,422.5,425.37,"307,459",421.35
10/05/2023,"May 10, 2023",SYS,Systems Limited,420,429,420,421.35,425.37,"309,451",426.92
09/05/2023,"May 09, 2023",SYS,Systems Limited,430.01,434.95,422.51,426.92,427.03,"491,230",431.73
08/05/2023,"May 08, 2023",SYS,Systems Limited,441.32,443.89,431,431.73,434.9,"219,468",442.26
05/05/2023,"May 05, 2023",SYS,Systems Limited,448.99,451,441.1,442.26,445.39,"245,999",448.34
04/05/2023,"May 04, 2023",SYS,Systems Limited,439.98,450,428.52,448.34,440.72,"1,441,953",440.42
03/05/2023,"May 03, 2023",SYS,Systems Limited,450,452,438.5,440.42,443.49,"580,196",449.87
02/05/2023,"May 02, 2023",SYS,Systems Limited,455,455.99,447,449.87,450.13,"677,453",454.92
28/04/2023,"Apr 28, 2023",SYS,Systems Limited,469.9,470,444,454.92,455.8,"2,027,881",465.65
27/04/2023,"Apr 27, 2023",SYS,Systems Limited,462,466.7,462,465.65,464.29,"462,347",461.82
26/04/2023,"Apr 26, 2023",SYS,Systems Limited,461,470,459,461.82,465.61,"451,019",462.46
20/04/2023,"Apr 20, 2023",SYS,Systems Limited,462,463.99,457.35,462.46,461.45,"258,739",463.42
19/04/2023,"Apr 19, 2023",SYS,Systems Limited,461,466.5,449,463.42,459.4,"942,217",480.35
18/04/2023,"Apr 18, 2023",SYS,Systems Limited,480,482,475,480.35,477.99,"178,608",478.33
17/04/2023,"Apr 17, 2023",SYS,Systems Limited,486,487,478,478.33,480.12,"121,171",482.89
13/04/2023,"Apr 13, 2023",SYS,Systems Limited,487,490,482,482.89,485.88,"226,131",483.04
12/04/2023,"Apr 12, 2023",SYS,Systems Limited,467.1,484.99,467.1,483.04,480.45,"416,645",465.95
11/04/2023,"Apr 11, 2023",SYS,Systems Limited,465,466.4,464,465.95,465.37,"38,760",463.78
10/04/2023,"Apr 10, 2023",SYS,Systems Limited,469.96,469.96,463.01,463.78,465.5,"30,130",469.17
07/04/2023,"Apr 07, 2023",SYS,Systems Limited,475.25,475.25,468.1,469.17,470.96,"59,903",472.06
06/04/2023,"Apr 06, 2023",SYS,Systems Limited,468.9,473.02,467.5,472.06,471.36,"110,205",467.08
05/04/2023,"Apr 05, 2023",SYS,Systems Limited,468.98,469,465,467.08,466.98,"100,701",465.65
04/04/2023,"Apr 04, 2023",SYS,Systems Limited,466.01,467,465,465.65,465.68,"57,728",466.72
03/04/2023,"Apr 03, 2023",SYS,Systems Limited,464.99,470,461,466.72,467.04,"103,617",462.06
31/03/2023,"Mar 31, 2023",SYS,Systems Limited,464,464,461,462.06,462.21,"148,918",462.22
30/03/2023,"Mar 30, 2023",SYS,Systems Limited,463.24,464.75,460,462.22,461.84,"163,329",463.23
29/03/2023,"Mar 29, 2023",SYS,Systems Limited,466.01,469,462.3,463.23,463.82,"128,805",465.91
28/03/2023,"Mar 28, 2023",SYS,Systems Limited,468,469,464.15,465.91,465.87,"90,317",467.17
27/03/2023,"Mar 27, 2023",SYS,Systems Limited,459.88,468,459,467.17,464.02,"147,167",457.65
24/03/2023,"Mar 24, 2023",SYS,Systems Limited,467.5,467.5,456,457.65,458.12,"84,304",463.15
22/03/2023,"Mar 22, 2023",SYS,Systems Limited,470,471.49,462.1,463.15,465.53,"176,961",469.61
21/03/2023,"Mar 21, 2023",SYS,Systems Limited,472.98,473,468,469.61,470.05,"194,626",470.87
20/03/2023,"Mar 20, 2023",SYS,Systems Limited,468.9,473.99,467.9,470.87,470.86,"232,295",466.25
17/03/2023,"Mar 17, 2023",SYS,Systems Limited,484.63,489,459.59,466.25,468.65,"4,075,478",484.63
16/03/2023,"Mar 16, 2023",SYS,Systems Limited,488.9,492.44,483.6,484.63,487.56,"426,471",489.22
15/03/2023,"Mar 15, 2023",SYS,Systems Limited,492.11,495.95,484,489.22,492.41,"337,970",494.51
14/03/2023,"Mar 14, 2023",SYS,Systems Limited,492.21,497,492,494.51,494.98,"286,178",492.28
13/03/2023,"Mar 13, 2023",SYS,Systems Limited,495.7,499,492,492.28,491.48,"408,102",492.53
10/03/2023,"Mar 10, 2023",SYS,Systems Limited,487.1,493.99,481,492.53,491.48,"382,764",487.03
09/03/2023,"Mar 09, 2023",SYS,Systems Limited,488.9,491,486,487.03,488.12,"260,659",487.29
08/03/2023,"Mar 08, 2023",SYS,Systems Limited,487.5,491,486.86,487.29,488.8,"181,600",485.68
07/03/2023,"Mar 07, 2023",SYS,Systems Limited,484.01,487.52,481.06,485.68,485.76,"229,153",483.92
06/03/2023,"Mar 06, 2023",SYS,Systems Limited,486,489.97,482.22,483.92,485.47,"362,806",483.06
03/03/2023,"Mar 03, 2023",SYS,Systems Limited,473,484.85,470.11,483.06,478.32,"492,129",473.04
02/03/2023,"Mar 02, 2023",SYS,Systems Limited,478.89,484,471.5,473.04,476.96,"412,386",476.91
01/03/2023,"Mar 01, 2023",SYS,Systems Limited,478.99,481,468.1,476.91,473.23,"526,911",479.48
28/02/2023,"Feb 28, 2023",SYS,Systems Limited,490.05,499.74,475.9,479.48,484.75,"612,324",493.72
27/02/2023,"Feb 27, 2023",SYS,Systems Limited,492.8,499,490,493.72,495.52,"159,271",494.19
24/02/2023,"Feb 24, 2023",SYS,Systems Limited,494,495.5,489.04,494.19,492.53,"226,807",493.25
23/02/2023,"Feb 23, 2023",SYS,Systems Limited,496,496.9,487,493.25,491.43,"337,554",497.6
22/02/2023,"Feb 22, 2023",SYS,Systems Limited,499,504.5,496,497.6,500.39,"528,514",496.3
21/02/2023,"Feb 21, 2023",SYS,Systems Limited,489.5,499.5,485.1,496.3,495.62,"626,151",487.35
20/02/2023,"Feb 20, 2023",SYS,Systems Limited,482,495,481.1,487.35,485.75,"742,849",479.88
17/02/2023,"Feb 17, 2023",SYS,Systems Limited,476.99,483.5,470,479.88,478.02,"345,703",474.05
16/02/2023,"Feb 16, 2023",SYS,Systems Limited,475.1,483.4,472,474.05,478.31,"538,151",473.22
15/02/2023,"Feb 15, 2023",SYS,Systems Limited,459,476,458.5,473.22,470.35,"456,048",461.55
14/02/2023,"Feb 14, 2023",SYS,Systems Limited,476.9,476.9,460.21,461.55,463.64,"480,563",472.39
13/02/2023,"Feb 13, 2023",SYS,Systems Limited,481.01,487.99,470.71,472.39,476.54,"309,789",485.58
10/02/2023,"Feb 10, 2023",SYS,Systems Limited,487.1,489,480,485.58,484.72,"682,907",488.77
09/02/2023,"Feb 09, 2023",SYS,Systems Limited,496.99,500,485.75,488.77,491.72,"802,134",493.43
08/02/2023,"Feb 08, 2023",SYS,Systems Limited,485.5,498,485.5,493.43,492.74,"686,338",482.91
07/02/2023,"Feb 07, 2023",SYS,Systems Limited,458.75,488.1,456.05,482.91,472.51,"1,770,068",457.64
06/02/2023,"Feb 06, 2023",SYS,Systems Limited,458.99,460,454.5,457.64,457.57,"586,180",455.06
03/02/2023,"Feb 03, 2023",SYS,Systems Limited,465.65,469,450,455.06,460.44,"793,417",461.82
02/02/2023,"Feb 02, 2023",SYS,Systems Limited,453.5,464.9,453.5,461.82,461.94,"433,983",455.97
01/02/2023,"Feb 01, 2023",SYS,Systems Limited,460.01,463,455,455.97,458.49,"217,983",458.02
31/01/2023,"Jan 31, 2023",SYS,Systems Limited,458,462.95,453,458.02,458.82,"688,756",452.13
30/01/2023,"Jan 30, 2023",SYS,Systems Limited,463,464.05,451.01,452.13,456.88,"350,886",461.96
27/01/2023,"Jan 27, 2023",SYS,Systems Limited,477,477.94,459.01,461.96,467.4,"1,062,121",474.06
26/01/2023,"Jan 26, 2023",SYS,Systems Limited,473.68,480.5,471,474.06,476.54,"934,245",473.08
25/01/2023,"Jan 25, 2023",SYS,Systems Limited,480,484.9,469,473.08,473.58,"861,650",475.83
24/01/2023,"Jan 24, 2023",SYS,Systems Limited,478.81,483.85,470.2,475.83,476.28,"260,335",478.81
23/01/2023,"Jan 23, 2023",SYS,Systems Limited,480.5,482.9,475,478.81,478.92,"79,845",477.6
20/01/2023,"Jan 20, 2023",SYS,Systems Limited,479,484,473,477.6,478.18,"256,925",480.29
19/01/2023,"Jan 19, 2023",SYS,Systems Limited,481.99,488,479,480.29,483.44,"446,402",480.73
18/01/2023,"Jan 18, 2023",SYS,Systems Limited,458.2,484,458.2,480.73,472.82,"499,573",458.04
17/01/2023,"Jan 17, 2023",SYS,Systems Limited,490.89,491,451.62,458.04,470.03,"1,039,177",487.51
16/01/2023,"Jan 16, 2023",SYS,Systems Limited,497.98,497.99,484.5,487.51,488.38,"250,608",494.63
13/01/2023,"Jan 13, 2023",SYS,Systems Limited,496,499.95,486,494.63,492.82,"332,388",497.8
12/01/2023,"Jan 12, 2023",SYS,Systems Limited,499.85,511,495.03,497.8,505.34,"736,603",496.85
11/01/2023,"Jan 11, 2023",SYS,Systems Limited,502,502.9,495,496.85,498.81,"473,189",498.67
10/01/2023,"Jan 10, 2023",SYS,Systems Limited,495.11,507,491,498.67,499.39,"409,589",491.16
09/01/2023,"Jan 09, 2023",SYS,Systems Limited,496.8,500.49,489,491.16,494.67,"209,418",496.83
06/01/2023,"Jan 06, 2023",SYS,Systems Limited,492.85,500.16,488.01,496.83,496.48,"630,424",488.79
05/01/2023,"Jan 05, 2023",SYS,Systems Limited,483.5,490.5,482.5,488.79,487.95,"225,989",482.63
04/01/2023,"Jan 04, 2023",SYS,Systems Limited,484.5,487.5,481,482.63,483.99,"114,409",482.76
03/01/2023,"Jan 03, 2023",SYS,Systems Limited,484.95,485,478.75,482.76,483.36,"208,569",479.41
02/01/2023,"Jan 02, 2023",SYS,Systems Limited,485,485,476.11,479.41,481.41,"184,508",483.93
30/12/2022,"Dec 30, 2022",SYS,Systems Limited,479.88,490,473.58,483.93,483.22,"388,706",476.2
29/12/2022,"Dec 29, 2022",SYS,Systems Limited,464.5,478.25,450,476.2,470.57,"617,935",458.39
28/12/2022,"Dec 28, 2022",SYS,Systems Limited,477.1,479,448.15,458.39,459.03,"1,117,213",479.03
27/12/2022,"Dec 27, 2022",SYS,Systems Limited,489.8,489.8,474,479.03,482.69,"325,373",484.81
26/12/2022,"Dec 26, 2022",SYS,Systems Limited,488,495,482.14,484.81,487.72,"194,753",486.84
23/12/2022,"Dec 23, 2022",SYS,Systems Limited,498,498,486,486.84,490.55,"328,442",496.82
22/12/2022,"Dec 22, 2022",SYS,Systems Limited,492,499.99,488.62,496.82,494.06,"320,302",490.2
21/12/2022,"Dec 21, 2022",SYS,Systems Limited,489,500,488.5,490.2,496.89,"223,232",492.82
20/12/2022,"Dec 20, 2022",SYS,Systems Limited,512.9,512.9,486,492.82,497,"564,124",509.76
19/12/2022,"Dec 19, 2022",SYS,Systems Limited,514.44,520.55,509,509.76,514.64,"225,118",514.9
16/12/2022,"Dec 16, 2022",SYS,Systems Limited,501.5,519.6,501,514.9,512.82,"601,147",501.99
15/12/2022,"Dec 15, 2022",SYS,Systems Limited,510,512.49,500,501.99,505.64,"491,427",509.25
14/12/2022,"Dec 14, 2022",SYS,Systems Limited,492.2,513,492.15,509.25,506.28,"861,114",492.15
13/12/2022,"Dec 13, 2022",SYS,Systems Limited,486.01,494.8,486.01,492.15,491.95,"260,410",489.07
12/12/2022,"Dec 12, 2022",SYS,Systems Limited,485,490.51,484,489.07,488.52,"210,701",485.18
